epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,4655.87,0.44916,0.55814,0.24224,0.81616,0.78128,0.83743,0.49536,0.30447,0.60925,0.16864,2.99986e-05,9.99952e-05,2.99986e-05,9.99952e-05,2.99986e-05,9.99952e-05
2,9317.71,0.43139,0.51004,0.23326,0.82582,0.78096,0.84415,0.50403,0.30169,0.74071,0.17206,1.515e-05,5.05e-05,1.515e-05,5.05e-05,1.515e-05,5.05e-05
