epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,107.24,2.12247,1.12601,2.05684,0.00019,0.11146,0.00015,3e-05,1.31477,0.84537,1.32251,9.93333e-05,9.93333e-05,0.000766
2,216.792,2.00333,0.29541,1.78385,0.00022,0.12739,0.00011,2e-05,1.20836,0.90219,1.17165,7.525e-05,7.525e-05,7.525e-05
3,325.579,1.82538,0.35787,1.62231,0.00049,0.16839,0.00041,6e-05,1.02219,1.56706,1.11893,5.05e-05,5.05e-05,5.05e-05
4,435.534,1.65811,0.46687,1.5762,0.00062,0.21796,0.00051,9e-05,0.96304,1.67087,0.98413,2.575e-05,2.575e-05,2.575e-05
