epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
31,6931.2,0.42081,0.47054,0.21298,0.83464,0.77363,0.84069,0.49609,0.31673,0.46652,0.18162,1.515e-05,5.05e-05,1.515e-05,5.05e-05,1.515e-05,5.05e-05
32,7157.14,0.41696,0.46897,0.20908,0.81018,0.78914,0.83704,0.49484,0.31502,0.46906,0.18361,1.4655e-05,4.885e-05,1.4655e-05,4.885e-05,1.4655e-05,4.885e-05
33,7377.77,0.41623,0.47082,0.20969,0.82602,0.78271,0.83488,0.49342,0.31502,0.48226,0.18537,1.416e-05,4.72e-05,1.416e-05,4.72e-05,1.416e-05,4.72e-05
34,7603.31,0.41627,0.47011,0.20875,0.82818,0.77846,0.83648,0.49301,0.31674,0.48574,0.18494,1.3665e-05,4.555e-05,1.3665e-05,4.555e-05,1.3665e-05,4.555e-05
35,7821.95,0.41934,0.46708,0.20897,0.83591,0.77316,0.83348,0.49312,0.31484,0.51583,0.18577,1.317e-05,4.39e-05,1.317e-05,4.39e-05,1.317e-05,4.39e-05
36,8041.28,0.41504,0.46365,0.20855,0.83216,0.78042,0.83073,0.4915,0.31351,0.56724,0.18843,1.2675e-05,4.225e-05,1.2675e-05,4.225e-05,1.2675e-05,4.225e-05
37,8262.79,0.41601,0.46716,0.20937,0.836,0.78264,0.8311,0.49165,0.31716,0.61287,0.18821,1.218e-05,4.06e-05,1.218e-05,4.06e-05,1.218e-05,4.06e-05
38,8484.33,0.41191,0.46004,0.2055,0.83539,0.77697,0.83127,0.49541,0.3152,0.58407,0.18749,1.1685e-05,3.895e-05,1.1685e-05,3.895e-05,1.1685e-05,3.895e-05
39,8702.71,0.41537,0.46029,0.208,0.83042,0.7758,0.83157,0.49312,0.31532,0.56478,0.18807,1.119e-05,3.73e-05,1.119e-05,3.73e-05,1.119e-05,3.73e-05
40,8922.92,0.41333,0.45671,0.20771,0.83725,0.77628,0.82636,0.49071,0.31685,0.5683,0.18672,1.0695e-05,3.565e-05,1.0695e-05,3.565e-05,1.0695e-05,3.565e-05
41,9240.33,0.41045,0.4547,0.20512,0.82443,0.78203,0.82582,0.49252,0.31671,0.54257,0.18481,1.02e-05,3.4e-05,1.02e-05,3.4e-05,1.02e-05,3.4e-05
42,9562.33,0.41106,0.45691,0.2032,0.83485,0.77489,0.82965,0.49534,0.3168,0.53886,0.18631,9.705e-06,3.235e-05,9.705e-06,3.235e-05,9.705e-06,3.235e-05
43,9879.36,0.4093,0.45698,0.20805,0.84117,0.77102,0.82978,0.49483,0.31778,0.53976,0.18695,9.21e-06,3.07e-05,9.21e-06,3.07e-05,9.21e-06,3.07e-05
44,10194.8,0.40825,0.45684,0.20708,0.83986,0.76592,0.82571,0.49348,0.31793,0.54194,0.18583,8.715e-06,2.905e-05,8.715e-06,2.905e-05,8.715e-06,2.905e-05
45,10508.1,0.40707,0.44931,0.20132,0.82955,0.77841,0.82877,0.49344,0.32023,0.53588,0.18998,8.22e-06,2.74e-05,8.22e-06,2.74e-05,8.22e-06,2.74e-05
46,10823.9,0.40402,0.4513,0.20215,0.83402,0.77287,0.82733,0.4926,0.3195,0.52867,0.18823,7.725e-06,2.575e-05,7.725e-06,2.575e-05,7.725e-06,2.575e-05
47,11138.3,0.40265,0.45236,0.19977,0.83852,0.77135,0.82727,0.49291,0.31812,0.51949,0.18739,7.23e-06,2.41e-05,7.23e-06,2.41e-05,7.23e-06,2.41e-05
48,11453.1,0.4045,0.44802,0.2055,0.82797,0.7811,0.8266,0.49079,0.31765,0.51667,0.18836,6.735e-06,2.245e-05,6.735e-06,2.245e-05,6.735e-06,2.245e-05
49,11769.4,0.40106,0.44818,0.20072,0.82318,0.77998,0.82633,0.49071,0.31722,0.50983,0.18902,6.24e-06,2.08e-05,6.24e-06,2.08e-05,6.24e-06,2.08e-05
50,12086,0.40237,0.44769,0.1985,0.82601,0.7766,0.82524,0.49079,0.31699,0.5093,0.19012,5.745e-06,1.915e-05,5.745e-06,1.915e-05,5.745e-06,1.915e-05
51,12405.7,0.38268,0.40126,0.20094,0.84396,0.76714,0.82821,0.49131,0.31664,0.50091,0.18985,5.25e-06,1.75e-05,5.25e-06,1.75e-05,5.25e-06,1.75e-05
52,12724.5,0.38294,0.39653,0.19759,0.82844,0.77626,0.8304,0.49146,0.31598,0.48391,0.18982,4.755e-06,1.585e-05,4.755e-06,1.585e-05,4.755e-06,1.585e-05
53,13038.1,0.37866,0.39705,0.19606,0.83115,0.77651,0.83245,0.4923,0.31563,0.46994,0.19091,4.26e-06,1.42e-05,4.26e-06,1.42e-05,4.26e-06,1.42e-05
54,13355.3,0.37799,0.39386,0.19698,0.83327,0.78094,0.83338,0.49293,0.31485,0.45829,0.19035,3.765e-06,1.255e-05,3.765e-06,1.255e-05,3.765e-06,1.255e-05
55,13673.1,0.375,0.39439,0.19492,0.83247,0.78277,0.83398,0.49289,0.31527,0.4497,0.19222,3.27e-06,1.09e-05,3.27e-06,1.09e-05,3.27e-06,1.09e-05
56,13990.7,0.37198,0.39089,0.19326,0.83066,0.78423,0.83255,0.49193,0.31551,0.44467,0.19122,2.775e-06,9.25e-06,2.775e-06,9.25e-06,2.775e-06,9.25e-06
57,14309.3,0.37537,0.38984,0.1928,0.82775,0.78383,0.83251,0.49242,0.31624,0.43636,0.19226,2.28e-06,7.6e-06,2.28e-06,7.6e-06,2.28e-06,7.6e-06
58,14627.5,0.37308,0.38942,0.19189,0.82722,0.78446,0.83302,0.49275,0.31621,0.43335,0.19231,1.785e-06,5.95e-06,1.785e-06,5.95e-06,1.785e-06,5.95e-06
59,14942.9,0.37299,0.38974,0.19373,0.82739,0.78358,0.83164,0.49227,0.31654,0.42693,0.19301,1.29e-06,4.3e-06,1.29e-06,4.3e-06,1.29e-06,4.3e-06
60,15260.7,0.37336,0.38612,0.19051,0.82792,0.78471,0.83032,0.49188,0.31651,0.42495,0.19256,7.95e-07,2.65e-06,7.95e-07,2.65e-06,7.95e-07,2.65e-06
