epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,112.579,1.73881,0.63343,1.60022,0.0044,0.23917,0.00085,0.00018,0.88069,3.313,0.88047,9.93333e-05,9.93333e-05,0.000766
1,127.053,1.40743,0.89309,1.18304,0.01076,0.33254,0.00192,0.00053,0.64262,3.79034,0.63806,9.93333e-05,9.93333e-05,0.000766
2,241.768,1.47334,0.61499,1.32315,0.00146,0.33672,0.00461,0.00115,0.80626,3.69381,0.88176,7.525e-05,7.525e-05,7.525e-05
2,252.702,1.08078,0.94359,0.83321,0.00407,0.62945,0.01817,0.00609,0.50621,5.74989,0.43452,7.525e-05,7.525e-05,7.525e-05
3,366.324,1.20868,0.82048,0.9665,0.00257,0.51186,0.01229,0.00318,0.61741,4.34185,0.57585,5.05e-05,5.05e-05,5.05e-05
3,383.663,0.92417,1.1071,0.66502,0.00319,0.70491,0.02308,0.00848,0.47593,5.7466,0.40024,5.05e-05,5.05e-05,5.05e-05
4,493.927,1.02767,0.98122,0.76973,0.0156,0.40064,0.02311,0.00685,0.54687,4.65616,0.48945,2.575e-05,2.575e-05,2.575e-05
4,512.495,0.84847,1.16875,0.60492,0.00449,0.71542,0.03094,0.01033,0.45688,5.87174,0.37376,2.575e-05,2.575e-05,2.575e-05
