epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,111.814,1.91176,0.622,1.80876,0.00014,0.07622,0.00014,4e-05,1.09399,2.30985,1.19838,9.93333e-05,9.93333e-05,0.000766
2,228.52,1.63235,0.50818,1.54168,0.00095,0.19541,0.00056,0.00013,0.94964,3.17395,1.04621,7.525e-05,7.525e-05,7.525e-05
3,342.521,1.5092,0.60835,1.34209,0.00141,0.33558,0.00136,0.00029,0.82578,2.90077,0.85271,5.05e-05,5.05e-05,5.05e-05
4,455.98,1.59824,0.55289,1.51926,0.00155,0.36126,0.00361,0.00078,0.83098,2.8985,0.83138,2.575e-05,2.575e-05,2.575e-05
