epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,1563.11,0.40244,0.53695,0.23511,0.75723,0.71983,0.7842,0.45391,0.31778,1.36041,0.17388,2.99953e-05,9.99842e-05,2.99953e-05,9.99842e-05,2.99953e-05,9.99842e-05
2,2988.63,0.3989,0.53011,0.23554,0.75676,0.75504,0.80505,0.47001,0.30924,1.07472,0.17078,1.515e-05,5.05e-05,1.515e-05,5.05e-05,1.515e-05,5.05e-05
